Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:07:40.067000,VER,33,0 days 00:01:34.565000,55.0,3.0,,,0 days 00:00:30.648000,0 days 00:00:40.573000,0 days 00:00:23.344000,0 days 02:06:36.150000,0 days 02:07:16.723000,0 days 02:07:40.067000,,262.0,288.0,291.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:06:05.502000,2021-03-28 16:36:05.512,1,2.0,False,,False,True
0 days 02:09:14.794000,VER,33,0 days 00:01:34.727000,56.0,3.0,,,0 days 00:00:30.275000,0 days 00:00:40.838000,0 days 00:00:23.614000,0 days 02:08:10.342000,0 days 02:08:51.180000,0 days 02:09:14.794000,231.0,266.0,277.0,317.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:07:40.067000,2021-03-28 16:37:40.077,1,2.0,False,,False,True
0 days 00:39:09.712000,HAM,44,0 days 00:01:59.538000,1.0,1.0,,,,0 days 00:00:54.367000,0 days 00:00:32.463000,,0 days 00:38:37.358000,0 days 00:39:09.824000,233.0,124.0,223.0,258.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:37:09.970000,2021-03-28 15:07:09.980,124,3.0,False,,False,False
0 days 00:41:32.424000,HAM,44,0 days 00:02:22.712000,2.0,1.0,,,0 days 00:00:46.763000,0 days 00:01:01.387000,0 days 00:00:34.562000,0 days 00:39:56.451000,0 days 00:40:57.838000,0 days 00:41:32.400000,142.0,172.0,229.0,246.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:39:09.712000,2021-03-28 15:09:09.722,4,2.0,False,,False,False
0 days 00:44:09.082000,HAM,44,,3.0,1.0,,,0 days 00:00:43.739000,0 days 00:01:02.116000,0 days 00:00:50.801000,0 days 00:42:16.144000,0 days 00:43:18.265000,0 days 00:44:09.185000,138.0,117.0,167.0,153.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:41:32.424000,2021-03-28 15:11:32.434,41,2.0,False,,False,False
0 days 00:45:54.014000,HAM,44,0 days 00:01:44.932000,4.0,1.0,,,0 days 00:00:32.339000,0 days 00:00:41.826000,0 days 00:00:30.767000,0 days 00:44:41.397000,0 days 00:45:23.223000,0 days 00:45:53.990000,237.0,253.0,202.0,290.0,True,MEDIUM,7.0,False,Mercedes,0 days 00:44:09.082000,2021-03-28 15:14:09.092,126,2.0,False,,False,False
0 days 00:47:39.153000,HAM,44,0 days 00:01:45.139000,5.0,1.0,,,0 days 00:00:39.813000,0 days 00:00:41.410000,0 days 00:00:23.916000,0 days 00:46:33.803000,0 days 00:47:15.213000,0 days 00:47:39.129000,216.0,261.0,277.0,211.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:45:54.014000,2021-03-28 15:15:54.024,671,2.0,False,,False,False
0 days 00:49:15.322000,HAM,44,0 days 00:01:36.169000,6.0,1.0,,,0 days 00:00:30.755000,0 days 00:00:41.600000,0 days 00:00:23.814000,0 days 00:48:09.884000,0 days 00:48:51.484000,0 days 00:49:15.298000,228.0,251.0,278.0,297.0,True,MEDIUM,9.0,False,Mercedes,0 days 00:47:39.153000,2021-03-28 15:17:39.163,1,2.0,False,,False,True
0 days 00:50:51.445000,HAM,44,0 days 00:01:36.123000,7.0,1.0,,,0 days 00:00:30.775000,0 days 00:00:41.680000,0 days 00:00:23.668000,0 days 00:49:46.073000,0 days 00:50:27.753000,0 days 00:50:51.421000,229.0,252.0,279.0,289.0,True,MEDIUM,10.0,False,Mercedes,0 days 00:49:15.322000,2021-03-28 15:19:15.332,1,2.0,False,,False,True
0 days 00:52:27.520000,HAM,44,0 days 00:01:36.075000,8.0,1.0,,,0 days 00:00:30.708000,0 days 00:00:41.702000,0 days 00:00:23.665000,0 days 00:51:22.129000,0 days 00:52:03.831000,0 days 00:52:27.496000,230.0,248.0,277.0,287.0,True,MEDIUM,11.0,False,Mercedes,0 days 00:50:51.445000,2021-03-28 15:20:51.455,1,2.0,False,,False,True
0 days 00:54:03.668000,HAM,44,0 days 00:01:36.148000,9.0,1.0,,,0 days 00:00:30.802000,0 days 00:00:41.648000,0 days 00:00:23.698000,0 days 00:52:58.298000,0 days 00:53:39.946000,0 days 00:54:03.644000,,252.0,278.0,288.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:52:27.520000,2021-03-28 15:22:27.530,1,2.0,False,,False,True
0 days 00:55:39.750000,HAM,44,0 days 00:01:36.082000,10.0,1.0,,,0 days 00:00:30.699000,0 days 00:00:41.663000,0 days 00:00:23.720000,0 days 00:54:34.343000,0 days 00:55:16.006000,0 days 00:55:39.726000,,252.0,278.0,291.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:54:03.668000,2021-03-28 15:24:03.678,1,2.0,False,,False,True
0 days 00:57:15.893000,HAM,44,0 days 00:01:36.143000,11.0,1.0,,,0 days 00:00:30.677000,0 days 00:00:41.585000,0 days 00:00:23.881000,0 days 00:56:10.403000,0 days 00:56:51.988000,0 days 00:57:15.869000,232.0,254.0,278.0,297.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:55:39.750000,2021-03-28 15:25:39.760,1,2.0,False,,False,True
0 days 00:58:52.400000,HAM,44,0 days 00:01:36.507000,12.0,1.0,,,0 days 00:00:30.763000,0 days 00:00:41.935000,0 days 00:00:23.809000,0 days 00:57:46.632000,0 days 00:58:28.567000,0 days 00:58:52.376000,230.0,252.0,278.0,292.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:57:15.893000,2021-03-28 15:27:15.903,1,2.0,False,,False,True
0 days 01:00:31.324000,HAM,44,0 days 00:01:38.924000,13.0,1.0,,0 days 01:00:29.611000,0 days 00:00:30.770000,0 days 00:00:41.776000,0 days 00:00:26.378000,0 days 00:59:23.146000,0 days 01:00:04.922000,0 days 01:00:31.300000,,253.0,,290.0,False,MEDIUM,16.0,False,Mercedes,0 days 00:58:52.400000,2021-03-28 15:28:52.410,1,2.0,False,,False,False
0 days 01:02:26.330000,HAM,44,0 days 00:01:55.006000,14.0,2.0,0 days 01:00:54.547000,,0 days 00:00:51.319000,0 days 00:00:40.418000,0 days 00:00:23.269000,0 days 01:01:22.619000,0 days 01:02:03.037000,0 days 01:02:26.306000,233.0,257.0,280.0,221.0,False,HARD,1.0,True,Mercedes,0 days 01:00:31.324000,2021-03-28 15:30:31.334,1,4.0,False,,False,False
0 days 01:04:00.387000,HAM,44,0 days 00:01:34.057000,15.0,2.0,,,0 days 00:00:29.944000,0 days 00:00:40.709000,0 days 00:00:23.404000,0 days 01:02:56.250000,0 days 01:03:36.959000,0 days 01:04:00.363000,,251.0,277.0,288.0,True,HARD,2.0,True,Mercedes,0 days 01:02:26.330000,2021-03-28 15:32:26.340,1,3.0,False,,False,True
0 days 01:05:35.491000,HAM,44,0 days 00:01:35.104000,16.0,2.0,,,0 days 00:00:30.504000,0 days 00:00:41.102000,0 days 00:00:23.498000,0 days 01:04:30.867000,0 days 01:05:11.969000,0 days 01:05:35.467000,,249.0,275.0,282.0,False,HARD,3.0,True,Mercedes,0 days 01:04:00.387000,2021-03-28 15:34:00.397,1,3.0,False,,False,True
0 days 01:07:10.590000,HAM,44,0 days 00:01:35.099000,17.0,2.0,,,0 days 00:00:30.389000,0 days 00:00:41.101000,0 days 00:00:23.609000,0 days 01:06:05.856000,0 days 01:06:46.957000,0 days 01:07:10.566000,,254.0,275.0,285.0,False,HARD,4.0,True,Mercedes,0 days 01:05:35.491000,2021-03-28 15:35:35.501,1,2.0,False,,False,True
0 days 01:08:45.856000,HAM,44,0 days 00:01:35.266000,18.0,2.0,,,0 days 00:00:30.555000,0 days 00:00:41.271000,0 days 00:00:23.440000,0 days 01:07:41.121000,0 days 01:08:22.392000,0 days 01:08:45.832000,232.0,254.0,276.0,287.0,False,HARD,5.0,True,Mercedes,0 days 01:07:10.590000,2021-03-28 15:37:10.600,1,1.0,False,,False,True
0 days 01:10:21.202000,HAM,44,0 days 00:01:35.346000,19.0,2.0,,,0 days 00:00:30.557000,0 days 00:00:41.238000,0 days 00:00:23.551000,0 days 01:09:16.389000,0 days 01:09:57.627000,0 days 01:10:21.178000,,254.0,276.0,281.0,False,HARD,6.0,True,Mercedes,0 days 01:08:45.856000,2021-03-28 15:38:45.866,1,1.0,False,,False,True
0 days 01:11:56.526000,HAM,44,0 days 00:01:35.324000,20.0,2.0,,,0 days 00:00:30.750000,0 days 00:00:41.051000,0 days 00:00:23.523000,0 days 01:10:51.928000,0 days 01:11:32.979000,0 days 01:11:56.502000,233.0,255.0,277.0,286.0,False,HARD,7.0,True,Mercedes,0 days 01:10:21.202000,2021-03-28 15:40:21.212,1,1.0,False,,False,True
0 days 01:13:32.363000,HAM,44,0 days 00:01:35.837000,21.0,2.0,,,0 days 00:00:30.908000,0 days 00:00:41.469000,0 days 00:00:23.460000,0 days 01:12:27.410000,0 days 01:13:08.879000,0 days 01:13:32.339000,230.0,253.0,278.0,283.0,False,HARD,8.0,True,Mercedes,0 days 01:11:56.526000,2021-03-28 15:41:56.536,1,1.0,False,,False,True
0 days 01:15:07.902000,HAM,44,0 days 00:01:35.539000,22.0,2.0,,,0 days 00:00:30.716000,0 days 00:00:41.255000,0 days 00:00:23.568000,0 days 01:14:03.055000,0 days 01:14:44.310000,0 days 01:15:07.878000,231.0,253.0,277.0,286.0,False,HARD,9.0,True,Mercedes,0 days 01:13:32.363000,2021-03-28 15:43:32.373,1,1.0,False,,False,True
0 days 01:16:43.121000,HAM,44,0 days 00:01:35.219000,23.0,2.0,,,0 days 00:00:30.573000,0 days 00:00:41.001000,0 days 00:00:23.645000,0 days 01:15:38.451000,0 days 01:16:19.452000,0 days 01:16:43.097000,232.0,258.0,277.0,281.0,False,HARD,10.0,True,Mercedes,0 days 01:15:07.902000,2021-03-28 15:45:07.912,1,1.0,False,,False,True
0 days 01:18:18.208000,HAM,44,0 days 00:01:35.087000,24.0,2.0,,,0 days 00:00:30.501000,0 days 00:00:41.090000,0 days 00:00:23.496000,0 days 01:17:13.598000,0 days 01:17:54.688000,0 days 01:18:18.184000,231.0,258.0,278.0,290.0,False,HARD,11.0,True,Mercedes,0 days 01:16:43.121000,2021-03-28 15:46:43.131,1,1.0,False,,False,True
0 days 01:19:53.567000,HAM,44,0 days 00:01:35.359000,25.0,2.0,,,0 days 00:00:30.716000,0 days 00:00:40.983000,0 days 00:00:23.660000,0 days 01:18:48.900000,0 days 01:19:29.883000,0 days 01:19:53.543000,230.0,256.0,277.0,286.0,False,HARD,12.0,True,Mercedes,0 days 01:18:18.208000,2021-03-28 15:48:18.218,1,1.0,False,,False,True
0 days 01:21:29.189000,HAM,44,0 days 00:01:35.622000,26.0,2.0,,,0 days 00:00:30.682000,0 days 00:00:41.157000,0 days 00:00:23.783000,0 days 01:20:24.225000,0 days 01:21:05.382000,0 days 01:21:29.165000,231.0,257.0,277.0,282.0,False,HARD,13.0,True,Mercedes,0 days 01:19:53.567000,2021-03-28 15:49:53.577,1,1.0,False,,False,True
0 days 01:23:05.129000,HAM,44,0 days 00:01:35.940000,27.0,2.0,,,0 days 00:00:30.766000,0 days 00:00:41.422000,0 days 00:00:23.752000,0 days 01:21:59.931000,0 days 01:22:41.353000,0 days 01:23:05.105000,,256.0,279.0,,False,HARD,14.0,True,Mercedes,0 days 01:21:29.189000,2021-03-28 15:51:29.199,1,1.0,False,,False,True
0 days 01:24:42.964000,HAM,44,0 days 00:01:37.835000,28.0,2.0,,0 days 01:24:41.240000,0 days 00:00:30.543000,0 days 00:00:41.164000,0 days 00:00:26.128000,0 days 01:23:35.648000,0 days 01:24:16.812000,0 days 01:24:42.940000,232.0,255.0,,285.0,False,HARD,15.0,True,Mercedes,0 days 01:23:05.129000,2021-03-28 15:53:05.139,1,2.0,False,,False,False
0 days 01:26:38.158000,HAM,44,0 days 00:01:55.194000,29.0,3.0,0 days 01:25:05.375000,,0 days 00:00:50.613000,0 days 00:00:41.312000,0 days 00:00:23.269000,0 days 01:25:33.553000,0 days 01:26:14.865000,0 days 01:26:38.134000,231.0,255.0,277.0,223.0,False,HARD,1.0,True,Mercedes,0 days 01:24:42.964000,2021-03-28 15:54:42.974,1,3.0,False,,False,False
0 days 01:28:12.523000,HAM,44,0 days 00:01:34.365000,30.0,3.0,,,0 days 00:00:30.213000,0 days 00:00:40.895000,0 days 00:00:23.257000,0 days 01:27:08.347000,0 days 01:27:49.242000,0 days 01:28:12.499000,233.0,258.0,277.0,288.0,False,HARD,2.0,True,Mercedes,0 days 01:26:38.158000,2021-03-28 15:56:38.168,1,3.0,False,,False,True
0 days 01:29:47.828000,HAM,44,0 days 00:01:35.305000,31.0,3.0,,,0 days 00:00:30.947000,0 days 00:00:41.186000,0 days 00:00:23.172000,0 days 01:28:43.446000,0 days 01:29:24.632000,0 days 01:29:47.804000,224.0,252.0,278.0,277.0,False,HARD,3.0,True,Mercedes,0 days 01:28:12.523000,2021-03-28 15:58:12.533,1,2.0,False,,False,True
0 days 01:31:22.557000,HAM,44,0 days 00:01:34.729000,32.0,3.0,,,0 days 00:00:30.240000,0 days 00:00:41.061000,0 days 00:00:23.428000,0 days 01:30:18.044000,0 days 01:30:59.105000,0 days 01:31:22.533000,234.0,242.0,278.0,282.0,False,HARD,4.0,True,Mercedes,0 days 01:29:47.828000,2021-03-28 15:59:47.838,1,2.0,False,,False,True
0 days 01:32:57.598000,HAM,44,0 days 00:01:35.041000,33.0,3.0,,,0 days 00:00:30.362000,0 days 00:00:41.264000,0 days 00:00:23.415000,0 days 01:31:52.895000,0 days 01:32:34.159000,0 days 01:32:57.574000,233.0,244.0,278.0,286.0,False,HARD,5.0,True,Mercedes,0 days 01:31:22.557000,2021-03-28 16:01:22.567,1,2.0,False,,False,True
0 days 01:34:32.263000,HAM,44,0 days 00:01:34.665000,34.0,3.0,,,0 days 00:00:30.259000,0 days 00:00:41.084000,0 days 00:00:23.322000,0 days 01:33:27.833000,0 days 01:34:08.917000,0 days 01:34:32.239000,,249.0,278.0,,False,HARD,6.0,True,Mercedes,0 days 01:32:57.598000,2021-03-28 16:02:57.608,1,2.0,False,,False,True
0 days 01:36:07.008000,HAM,44,0 days 00:01:34.745000,35.0,3.0,,,0 days 00:00:30.578000,0 days 00:00:40.845000,0 days 00:00:23.322000,0 days 01:35:02.817000,0 days 01:35:43.662000,0 days 01:36:06.984000,,256.0,278.0,283.0,False,HARD,7.0,True,Mercedes,0 days 01:34:32.263000,2021-03-28 16:04:32.273,1,2.0,False,,False,True
0 days 01:37:41.762000,HAM,44,0 days 00:01:34.754000,36.0,3.0,,,0 days 00:00:30.504000,0 days 00:00:40.864000,0 days 00:00:23.386000,0 days 01:36:37.488000,0 days 01:37:18.352000,0 days 01:37:41.738000,,254.0,279.0,,False,HARD,8.0,True,Mercedes,0 days 01:36:07.008000,2021-03-28 16:06:07.018,1,2.0,False,,False,True
0 days 01:39:16.502000,HAM,44,0 days 00:01:34.740000,37.0,3.0,,,0 days 00:00:30.339000,0 days 00:00:41.183000,0 days 00:00:23.218000,0 days 01:38:12.077000,0 days 01:38:53.260000,0 days 01:39:16.478000,235.0,250.0,280.0,282.0,False,HARD,9.0,True,Mercedes,0 days 01:37:41.762000,2021-03-28 16:07:41.772,1,2.0,False,,False,True
0 days 01:40:51.222000,HAM,44,0 days 00:01:34.720000,38.0,3.0,,,0 days 00:00:30.347000,0 days 00:00:40.986000,0 days 00:00:23.387000,0 days 01:39:46.825000,0 days 01:40:27.811000,0 days 01:40:51.198000,234.0,254.0,280.0,291.0,False,HARD,10.0,True,Mercedes,0 days 01:39:16.502000,2021-03-28 16:09:16.512,1,2.0,False,,False,True
0 days 01:42:26.038000,HAM,44,0 days 00:01:34.816000,39.0,3.0,,,0 days 00:00:30.468000,0 days 00:00:41.030000,0 days 00:00:23.318000,0 days 01:41:21.666000,0 days 01:42:02.696000,0 days 01:42:26.014000,235.0,258.0,279.0,288.0,False,HARD,11.0,True,Mercedes,0 days 01:40:51.222000,2021-03-28 16:10:51.232,1,2.0,False,,False,True
0 days 01:44:00.928000,HAM,44,0 days 00:01:34.890000,40.0,3.0,,,0 days 00:00:30.620000,0 days 00:00:40.931000,0 days 00:00:23.339000,0 days 01:42:56.634000,0 days 01:43:37.565000,0 days 01:44:00.904000,233.0,257.0,280.0,285.0,False,HARD,12.0,True,Mercedes,0 days 01:42:26.038000,2021-03-28 16:12:26.048,1,1.0,False,,False,True
0 days 01:45:35.262000,HAM,44,0 days 00:01:34.334000,41.0,3.0,,,0 days 00:00:30.276000,0 days 00:00:40.771000,0 days 00:00:23.287000,0 days 01:44:31.180000,0 days 01:45:11.951000,0 days 01:45:35.238000,234.0,258.0,279.0,286.0,False,HARD,13.0,True,Mercedes,0 days 01:44:00.928000,2021-03-28 16:14:00.938,1,1.0,False,,False,True
0 days 01:47:09.461000,HAM,44,0 days 00:01:34.199000,42.0,3.0,,,0 days 00:00:30.387000,0 days 00:00:40.615000,0 days 00:00:23.197000,0 days 01:46:05.625000,0 days 01:46:46.240000,0 days 01:47:09.437000,,261.0,281.0,288.0,False,HARD,14.0,True,Mercedes,0 days 01:45:35.262000,2021-03-28 16:15:35.272,1,1.0,False,,False,True
0 days 01:48:43.624000,HAM,44,0 days 00:01:34.163000,43.0,3.0,,,0 days 00:00:30.222000,0 days 00:00:40.647000,0 days 00:00:23.294000,0 days 01:47:39.659000,0 days 01:48:20.306000,0 days 01:48:43.600000,,262.0,290.0,290.0,False,HARD,15.0,True,Mercedes,0 days 01:47:09.461000,2021-03-28 16:17:09.471,1,1.0,False,,False,True
0 days 01:50:17.639000,HAM,44,0 days 00:01:34.015000,44.0,3.0,,,0 days 00:00:29.976000,0 days 00:00:40.631000,0 days 00:00:23.408000,0 days 01:49:13.576000,0 days 01:49:54.207000,0 days 01:50:17.615000,232.0,261.0,279.0,315.0,True,HARD,16.0,True,Mercedes,0 days 01:48:43.624000,2021-03-28 16:18:43.634,12,1.0,False,,False,True
0 days 01:51:52.222000,HAM,44,0 days 00:01:34.583000,45.0,3.0,,,0 days 00:00:30.534000,0 days 00:00:40.615000,0 days 00:00:23.434000,0 days 01:50:48.149000,0 days 01:51:28.764000,0 days 01:51:52.198000,233.0,258.0,280.0,284.0,False,HARD,17.0,True,Mercedes,0 days 01:50:17.639000,2021-03-28 16:20:17.649,21,1.0,False,,False,True
0 days 01:53:26.714000,HAM,44,0 days 00:01:34.492000,46.0,3.0,,,0 days 00:00:30.238000,0 days 00:00:40.850000,0 days 00:00:23.404000,0 days 01:52:22.436000,0 days 01:53:03.286000,0 days 01:53:26.690000,236.0,258.0,285.0,302.0,False,HARD,18.0,True,Mercedes,0 days 01:51:52.222000,2021-03-28 16:21:52.232,1,1.0,False,,False,True
0 days 01:55:01.305000,HAM,44,0 days 00:01:34.591000,47.0,3.0,,,0 days 00:00:30.448000,0 days 00:00:40.884000,0 days 00:00:23.259000,0 days 01:53:57.138000,0 days 01:54:38.022000,0 days 01:55:01.281000,234.0,256.0,279.0,294.0,False,HARD,19.0,True,Mercedes,0 days 01:53:26.714000,2021-03-28 16:23:26.724,1,1.0,False,,False,True
0 days 01:56:35.472000,HAM,44,0 days 00:01:34.167000,48.0,3.0,,,0 days 00:00:30.336000,0 days 00:00:40.567000,0 days 00:00:23.264000,0 days 01:55:31.617000,0 days 01:56:12.184000,0 days 01:56:35.448000,235.0,257.0,280.0,289.0,False,HARD,20.0,True,Mercedes,0 days 01:55:01.305000,2021-03-28 16:25:01.315,1,1.0,False,,False,True
0 days 01:58:09.608000,HAM,44,0 days 00:01:34.136000,49.0,3.0,,,0 days 00:00:30.273000,0 days 00:00:40.641000,0 days 00:00:23.222000,0 days 01:57:05.721000,0 days 01:57:46.362000,0 days 01:58:09.584000,233.0,256.0,280.0,290.0,False,HARD,21.0,True,Mercedes,0 days 01:56:35.472000,2021-03-28 16:26:35.482,1,1.0,False,,False,True
0 days 01:59:43.962000,HAM,44,0 days 00:01:34.354000,50.0,3.0,,,0 days 00:00:30.265000,0 days 00:00:40.749000,0 days 00:00:23.340000,0 days 01:58:39.849000,0 days 01:59:20.598000,0 days 01:59:43.938000,235.0,257.0,282.0,292.0,False,HARD,22.0,True,Mercedes,0 days 01:58:09.608000,2021-03-28 16:28:09.618,1,1.0,False,,False,True
0 days 02:01:18.541000,HAM,44,0 days 00:01:34.579000,51.0,3.0,,,0 days 00:00:30.360000,0 days 00:00:41.010000,0 days 00:00:23.209000,0 days 02:00:14.298000,0 days 02:00:55.308000,0 days 02:01:18.517000,234.0,257.0,282.0,291.0,False,HARD,23.0,True,Mercedes,0 days 01:59:43.962000,2021-03-28 16:29:43.972,1,1.0,False,,False,True
0 days 02:02:53.480000,HAM,44,0 days 00:01:34.939000,52.0,3.0,,,0 days 00:00:30.625000,0 days 00:00:40.960000,0 days 00:00:23.354000,0 days 02:01:49.142000,0 days 02:02:30.102000,0 days 02:02:53.456000,237.0,258.0,281.0,293.0,False,HARD,24.0,True,Mercedes,0 days 02:01:18.541000,2021-03-28 16:31:18.551,1,1.0,False,,False,True
0 days 02:04:29.635000,HAM,44,0 days 00:01:36.155000,53.0,3.0,,,0 days 00:00:30.810000,0 days 00:00:41.885000,0 days 00:00:23.460000,0 days 02:03:24.266000,0 days 02:04:06.151000,0 days 02:04:29.611000,,255.0,281.0,303.0,False,HARD,25.0,True,Mercedes,0 days 02:02:53.480000,2021-03-28 16:32:53.490,1,1.0,False,,False,True
0 days 02:06:04.449000,HAM,44,0 days 00:01:34.814000,54.0,3.0,,,0 days 00:00:30.734000,0 days 00:00:40.788000,0 days 00:00:23.292000,0 days 02:05:00.345000,0 days 02:05:41.133000,0 days 02:06:04.425000,233.0,258.0,280.0,286.0,False,HARD,26.0,True,Mercedes,0 days 02:04:29.635000,2021-03-28 16:34:29.645,1,1.0,False,,False,True
0 days 02:07:39.155000,HAM,44,0 days 00:01:34.706000,55.0,3.0,,,0 days 00:00:30.605000,0 days 00:00:40.960000,0 days 00:00:23.141000,0 days 02:06:35.030000,0 days 02:07:15.990000,0 days 02:07:39.131000,235.0,258.0,280.0,288.0,False,HARD,27.0,True,Mercedes,0 days 02:06:04.449000,2021-03-28 16:36:04.459,1,1.0,False,,False,True
0 days 02:09:14.073000,HAM,44,0 days 00:01:34.918000,56.0,3.0,,,0 days 00:00:30.431000,0 days 00:00:40.946000,0 days 00:00:23.541000,0 days 02:08:09.562000,0 days 02:08:50.508000,0 days 02:09:14.049000,239.0,267.0,279.0,291.0,False,HARD,28.0,True,Mercedes,0 days 02:07:39.155000,2021-03-28 16:37:39.165,1,1.0,False,,False,True
0 days 02:11:59.252000,HAM,44,,57.0,3.0,,,,,,,,,,,,,,HARD,29.0,True,Mercedes,0 days 02:09:14.073000,,1,,False,,True,False
